household_id;number_of_cars_class;number_of_bikes_class;ovgk;income;statpop_household_id
202340103328829;3;2;D;4;202340103328829
202349113597392;0;2;B;2;202349113597392
202342603479244;1;0;C;3;202342603479244
202341231955529;1;2;C;7;202341231955529
202364581031011;1;0;B;5;202364581031011
202346062511846;2;2;D;3;202346062511846
202347463580303;2;2;D;3;202347463580303
202364210995234;0;0;A;3;202364210995234
202358903775192;0;0;A;3;202358903775192
202355903643145;0;0;A;3;202355903643145
202355853960935;1;1;D;4;202355853960935
202367111568518;1;0;None;2;202367111568518
202355403831680;0;0;None;2;202355403831680
202354073804306;0;0;None;2;202354073804306
202358053732595;2;2;C;7;202358053732595
202358312587192;2;2;C;7;202358312587192
202340033316647;1;2;C;4;202340033316647
202342053451757;1;2;C;4;202342053451757
202342891623479;1;2;C;4;202342891623479
202358863760374;1;0;A;4;202358863760374
202355863889437;1;0;A;4;202355863889437
202357273718986;2;2;None;4;202357273718986
202357273718890;2;2;None;4;202357273718890
202360233920903;2;2;None;7;202360233920903
202361401863913;2;2;None;7;202361401863913
202357493782751;1;1;D;2;202357493782751
202366210090878;0;0;A;1;202366210090878
202366282632492;0;0;A;1;202366282632492
202366210091307;0;0;A;1;202366210091307
202341703438443;0;0;None;0;202341703438443
202343183511261;0;0;None;0;202343183511261
202340322797745;0;0;None;0;202340322797745
202340383362400;1;2;C;8;202340383362400
202361101669408;1;0;C;3;202361101669408
202366232039470;0;2;B;2;202366232039470
202362661784750;0;2;B;2;202362661784750
202366080011871;0;2;B;2;202366080011871
202366210098348;1;2;A;2;202366210098348
202352570419417;0;0;D;3;202352570419417
202340353356970;1;2;D;3;202340353356970
202352260364572;0;1;D;2;202352260364572
202352213618457;0;1;D;2;202352213618457
202351920362279;0;1;D;2;202351920362279
202350483098675;2;2;D;2;202350483098675
202366210040724;2;0;A;5;202366210040724
202366072642722;2;0;A;5;202366072642722
202362324014802;2;0;D;4;202362324014802
202361331496881;2;0;D;4;202361331496881
202341850035117;3;0;D;2;202341850035117
202367291260550;2;0;C;2;202367291260550
202364172846478;1;2;D;1;202364172846478
202346913574238;2;2;C;4;202346913574238
202352540408528;1;2;D;1;202352540408528
202352810446907;1;2;D;1;202352810446907
202360222872195;1;2;D;1;202360222872195
202353982502094;1;2;D;1;202353982502094
202364581030349;2;0;A;2;202364581030349
202360023912709;1;2;B;2;202360023912709
202340053318524;1;2;C;1;202340053318524
202340713390303;1;2;C;1;202340713390303
202340063319810;1;2;C;1;202340063319810
202340823400942;2;2;C;6;202340823400942
202341852427633;2;2;C;6;202341852427633
202340343353298;2;2;C;6;202340343353298
202348261592663;2;0;C;4;202348261592663
202340491446887;0;2;D;2;202340491446887
202342743482055;0;2;D;2;202342743482055
202366212507572;2;1;A;3;202366212507572
202342541490043;1;2;D;6;202342541490043
202341421255497;1;2;D;6;202341421255497
202352570419761;2;2;D;3;202352570419761
202351411595045;2;1;B;4;202351411595045
202354222527655;1;2;D;3;202354222527655
202358733749668;1;2;D;3;202358733749668
202366210033940;1;0;A;3;202366210033940
202366210128267;1;0;A;3;202366210128267
202366210106794;3;1;A;8;202366210106794
202345661482445;3;1;C;3;202345661482445
202366210108162;0;2;A;2;202366210108162
202340802422087;2;2;C;6;202340802422087
202342023448142;2;2;C;6;202342023448142
202350031790862;1;0;B;3;202350031790862
202351960385497;1;0;B;3;202351960385497
202359383786761;1;0;B;1;202359383786761
202357572518744;1;0;B;1;202357572518744
202364210989543;2;2;B;4;202364210989543
202355863893904;2;2;A;3;202355863893904
202355913648955;2;2;A;3;202355913648955
202351133093773;1;2;A;2;202351133093773
202357243712863;0;0;B;2;202357243712863
202356332576745;0;0;B;2;202356332576745
202340742447300;1;0;C;1;202340742447300
202340823401219;1;0;C;1;202340823401219
202366210093206;1;1;A;3;202366210093206
202366210104956;1;1;A;3;202366210104956
202366172033373;1;1;A;3;202366172033373
202340292441255;2;0;B;7;202340292441255
202340832467961;2;0;B;7;202340832467961
202340083324463;2;0;B;7;202340083324463
202342012441862;1;2;A;4;202342012441862
202340213336016;1;2;A;4;202340213336016
202342013445799;1;2;A;4;202342013445799
202340453374262;1;2;A;4;202340453374262
202366210092871;1;2;A;1;202366210092871
202366430180866;1;2;A;1;202366430180866
202349013596356;1;0;D;2;202349013596356
202364591040087;2;2;C;7;202364591040087
202355862590860;1;1;A;5;202355862590860
202356423087682;1;1;A;5;202356423087682
202355863894808;1;1;A;5;202355863894808
202355833627289;1;1;A;5;202355833627289
202350020320002;2;0;D;4;202350020320002
202364581024145;1;0;C;1;202364581024145
202366080009655;1;1;A;4;202366080009655
202366210032379;1;0;A;3;202366210032379
202346061599830;1;0;D;2;202346061599830
202346563564855;1;0;D;2;202346563564855
202355863857525;2;0;B;1;202355863857525
202355813843288;2;0;B;1;202355813843288
202345663552223;1;2;C;2;202345663552223
202366210057662;1;0;A;4;202366210057662
202351411649012;2;0;D;2;202351411649012
202350020327901;2;0;D;2;202350020327901
202366210122559;0;0;A;1;202366210122559
202356422553929;2;1;B;3;202356422553929
202359383790076;2;1;B;3;202359383790076
202356063659435;2;1;B;3;202356063659435
202356353677452;1;1;B;2;202356353677452
202354143813218;1;1;B;2;202354143813218
202359382558858;1;1;B;2;202359382558858
202348413591062;2;2;D;3;202348413591062
202357243713951;3;2;B;7;202357243713951
202364871045573;2;2;D;8;202364871045573
202364581030763;1;0;A;2;202364581030763
202346212824018;1;0;D;3;202346212824018
202348911653470;1;0;D;3;202348911653470
202344311469685;2;0;D;5;202344311469685
202366300155087;1;2;A;8;202366300155087
202366280147987;1;2;A;8;202366280147987
202367294068833;1;1;A;2;202367294068833
202342602440006;0;0;B;2;202342602440006
202341440034759;0;0;B;2;202341440034759
202340763395518;3;2;D;4;202340763395518
202341433427425;3;2;D;4;202341433427425
202364591039780;2;2;B;4;202364591039780
202355863877193;0;0;A;1;202355863877193
202355862955665;0;0;A;1;202355862955665
202358902870581;0;0;A;1;202358902870581
202355863878122;0;0;A;1;202355863878122
202355863880258;1;1;A;4;202355863880258
202355863898720;1;1;A;4;202355863898720
202340011476645;2;2;A;8;202340011476645
202356113664625;1;1;None;0;202356113664625
202340322797694;2;2;C;4;202340322797694
202364212932593;1;1;C;3;202364212932593
202342712483859;1;1;C;3;202342712483859
202362544020713;0;0;C;3;202362544020713
202361533997681;0;0;C;3;202361533997681
202362664039616;0;0;C;3;202362664039616
202364581031348;2;1;B;5;202364581031348
202340622459075;3;2;B;4;202340622459075
202340733392018;3;2;B;4;202340733392018
202358903774286;0;0;A;1;202358903774286
202355843629458;0;0;A;1;202355843629458
202362464024285;2;0;D;3;202362464024285
202362484029110;2;0;D;3;202362484029110
202344713536221;0;0;None;0;202344713536221
202350910442264;2;2;C;3;202350910442264
202355863870991;1;0;A;1;202355863870991
202357243715578;1;0;A;1;202357243715578
202366210110046;1;1;B;3;202366210110046
202342822486998;2;2;C;4;202342822486998
202341233422107;2;2;C;4;202341233422107
202364582244112;1;0;B;1;202364582244112
202364871042415;1;0;B;1;202364871042415
202340683389590;2;2;D;5;202340683389590
202342052449497;2;2;D;5;202342052449497
202340652798894;1;2;None;2;202340652798894
202342362444878;1;2;None;2;202342362444878
202340452443049;2;2;C;7;202340452443049
202340081571371;2;2;C;7;202340081571371
202342103458209;2;2;C;7;202342103458209
202342061468492;2;2;C;7;202342061468492
202364551019141;1;2;D;2;202364551019141
202355863862112;0;0;A;1;202355863862112
202342833494193;3;1;None;6;202342833494193
202351960386888;0;0;B;2;202351960386888
202351920397127;0;0;B;2;202351920397127
202352250402168;0;0;B;2;202352250402168
202340262422674;1;2;C;2;202340262422674
202340133334669;1;2;C;2;202340133334669
202366070003401;0;0;B;2;202366070003401
202366210131161;0;0;B;2;202366210131161
202346411873429;1;2;D;4;202346411873429
202350010318317;1;0;D;2;202350010318317
202351920364114;1;0;D;2;202351920364114
202352400387723;1;0;D;2;202352400387723
202355873632581;2;1;B;3;202355873632581
202355863874576;2;1;B;3;202355863874576
202357242575895;2;0;C;4;202357242575895
202366212037903;1;1;A;3;202366212037903
202366210122787;1;1;A;3;202366210122787
202343062449442;2;0;D;4;202343062449442
202366070003866;0;0;B;1;202366070003866
202355862552527;1;1;A;8;202355862552527
202355863872600;1;1;A;8;202355863872600
202346513564341;1;1;D;2;202346513564341
202351920381694;2;0;C;2;202351920381694
202352270403204;2;0;C;2;202352270403204
202368071624979;1;2;None;4;202368071624979
202361592760215;1;2;None;4;202361592760215
202366210051707;1;2;A;3;202366210051707
202366210095457;1;2;A;3;202366210095457
202341392433294;1;2;B;3;202341392433294
202355912579343;1;2;A;2;202355912579343
202355863862423;1;2;A;2;202355863862423
202358893772826;1;0;D;4;202358893772826
202359383785842;0;0;A;2;202359383785842
202340832473040;1;2;C;3;202340832473040
202340242422913;1;2;C;3;202340242422913
202344013521091;3;0;D;3;202344013521091
202358842535785;2;1;D;4;202358842535785
202358633746830;2;1;D;4;202358633746830
202358593744477;2;1;D;4;202358593744477
202366300151873;1;2;C;5;202366300151873
202366320165306;1;2;C;5;202366320165306
202355862556250;2;1;A;3;202355862556250
202357243715547;2;1;A;3;202357243715547
202356423679919;2;1;A;3;202356423679919
202366210100967;1;0;A;1;202366210100967
202344761848507;1;2;None;2;202344761848507
202362484028772;1;2;C;2;202362484028772
202361523993022;1;2;C;2;202361523993022
202361112930169;1;2;C;2;202361112930169
202356073662911;1;0;None;4;202356073662911
202359033781548;1;0;None;4;202359033781548
202366070005381;2;2;A;4;202366070005381
202366210127703;2;2;A;4;202366210127703
202366212038895;2;2;A;4;202366212038895
202340383358997;1;2;C;3;202340383358997
202366210127446;0;0;A;1;202366210127446
202366080008800;0;0;A;1;202366080008800
202366210125368;0;0;A;1;202366210125368
202361363982313;1;1;D;2;202361363982313
202361914007062;1;1;D;2;202361914007062
202366210029881;1;0;A;3;202366210029881
202351921800265;1;0;A;3;202351921800265
202366282631803;3;2;B;8;202366282631803
202359383793062;1;1;C;3;202359383793062
202355903645430;1;0;A;4;202355903645430
202366170023727;2;0;None;3;202366170023727
202351082502815;1;1;B;3;202351082502815
202351920407016;1;1;B;3;202351920407016
202343032441563;2;2;D;3;202343032441563
202342093456293;2;2;D;3;202342093456293
202362661781371;1;2;D;3;202362661781371
202352540419182;1;0;None;1;202352540419182
202351360448712;1;0;None;1;202351360448712
202352261640282;1;0;None;1;202352261640282
202340822864809;1;2;D;2;202340822864809
202341391248977;1;2;D;2;202341391248977
202360243923140;1;2;None;0;202360243923140
202361543999591;1;2;None;0;202361543999591
202340642756277;1;2;D;3;202340642756277
202342563473904;1;2;D;3;202342563473904
202345513547317;2;2;D;8;202345513547317
202366212035020;0;0;A;1;202366212035020
202366210045146;0;0;A;1;202366210045146
202366210096900;0;0;A;1;202366210096900
202344313525747;2;2;D;4;202344313525747
202347811475338;2;2;D;4;202347811475338
202341313424253;2;1;None;5;202341313424253
202364040973852;1;1;D;1;202364040973852
202365123943147;1;1;D;1;202365123943147
202367291904926;2;1;D;4;202367291904926
202362652843102;1;0;D;0;202362652843102
202362531803169;1;0;D;0;202362531803169
202347242278843;1;2;D;2;202347242278843
202344361691927;1;2;D;2;202344361691927
202344762507633;1;2;D;2;202344762507633
202345713558974;1;2;D;2;202345713558974
202345113543111;1;2;D;2;202345113543111
202364552846673;1;2;None;3;202364552846673
202342402821630;2;2;D;2;202342402821630
202342853496164;2;2;D;2;202342853496164
202342643480868;0;2;D;2;202342643480868
202346461505711;1;2;C;3;202346461505711
202346413562998;3;1;D;4;202346413562998
202342793485320;2;2;D;2;202342793485320
202342631463715;2;2;D;2;202342631463715
202342853495658;2;2;D;2;202342853495658
202358903774247;0;0;A;3;202358903774247
202352400449901;1;2;D;2;202352400449901
202353980354560;1;2;D;2;202353980354560
202350021755249;1;2;D;2;202350021755249
202351412500333;1;2;D;2;202351412500333
202340062446102;2;0;B;4;202340062446102
202360252835790;2;2;None;6;202360252835790
202358893771643;3;1;C;5;202358893771643
202357203706464;3;1;C;5;202357203706464
202359383793620;3;1;C;5;202359383793620
202351180352306;1;2;C;3;202351180352306
202352572501586;1;2;C;3;202352572501586
202351133097099;1;2;C;3;202351133097099
202362384017821;1;0;D;2;202362384017821
202361361574180;1;0;D;2;202361361574180
202362354017078;1;0;D;2;202362354017078
202360373932000;1;0;D;2;202360373932000
202358843754521;3;0;A;7;202358843754521
202340952947163;1;2;A;2;202340952947163
202364871042362;3;0;C;4;202364871042362
202341401250644;0;0;B;1;202341401250644
202340952467816;0;0;B;1;202340952467816
202341632917917;0;0;B;1;202341632917917
202342393466179;2;2;C;8;202342393466179
202340453372258;2;2;C;8;202340453372258
202364580978704;0;0;B;0;202364580978704
202364212932894;0;0;B;0;202364212932894
202364580978862;0;0;B;0;202364580978862
202364210993620;0;0;B;0;202364210993620
202340103328806;1;2;C;4;202340103328806
202342623480551;1;2;C;4;202342623480551
202341113416394;1;2;C;4;202341113416394
202366400171696;1;2;B;8;202366400171696
202366210073907;1;2;A;3;202366210073907
202366280147570;1;2;A;3;202366280147570
202364210998179;1;0;A;3;202364210998179
202364581032600;1;0;A;3;202364581032600
202357252948936;1;2;C;5;202357252948936
202358823752424;1;2;C;5;202358823752424
202342711272072;2;0;C;1;202342711272072
202340062487210;2;0;C;1;202340062487210
202366210086330;2;0;A;2;202366210086330
202366030001359;2;0;C;8;202366030001359
202364581022269;0;1;B;2;202364581022269
202355863888243;0;0;A;2;202355863888243
202355903640418;0;0;A;2;202355903640418
202355863877690;0;0;A;2;202355863877690
202358583743905;2;2;D;5;202358583743905
202355653839941;2;1;D;4;202355653839941
202366210129979;1;0;A;1;202366210129979
202366430184200;1;0;A;1;202366430184200
202355913650632;0;0;B;1;202355913650632
202358893769717;0;0;B;1;202358893769717
202358903776892;0;0;B;1;202358903776892
202359383785946;1;0;B;3;202359383785946
202355863905537;1;0;B;3;202355863905537
202355872520295;1;0;B;3;202355872520295
202342711271224;0;2;C;2;202342711271224
202340473380728;0;2;C;2;202340473380728
202342711271002;0;2;C;2;202342711271002
202340453377186;0;2;C;2;202340453377186
202356932556805;2;2;D;6;202356932556805
202357453722072;1;2;C;4;202357453722072
202356133658514;3;2;None;4;202356133658514
202355610039279;3;2;None;4;202355610039279
202347011571264;2;1;None;4;202347011571264
202351411516859;1;2;D;3;202351411516859
202366210031714;0;0;A;2;202366210031714
202344611916133;1;2;C;4;202344611916133
202355863903544;2;2;A;8;202355863903544
202355863859231;2;2;A;8;202355863859231
202356353676217;2;2;C;4;202356353676217
202340662482481;0;1;D;6;202340662482481
202347813587472;2;2;C;6;202347813587472
202344613533630;2;2;C;6;202344613533630
202346911510390;2;2;C;6;202346911510390
202366322619187;1;2;B;2;202366322619187
202366210119627;1;2;B;2;202366210119627
202355863903376;1;2;A;8;202355863903376
202355863882497;1;2;A;8;202355863882497
202355863897799;1;2;A;8;202355863897799
202345513546584;1;1;D;2;202345513546584
202348062948128;1;1;D;2;202348062948128
202341411253779;1;2;B;1;202341411253779
202340823400113;2;0;D;3;202340823400113
202358893769585;1;2;B;2;202358893769585
202357243714472;1;0;A;2;202357243714472
202366210069274;0;1;A;2;202366210069274
202364581023274;1;0;B;2;202364581023274
202364611020913;1;0;B;2;202364611020913
202355822526262;2;0;C;3;202355822526262
202358843754655;2;0;C;3;202358843754655
202366122618480;1;0;D;2;202366122618480
202366450192035;1;0;D;2;202366450192035
202362904047612;3;2;D;4;202362904047612
202351921545661;1;2;D;4;202351921545661
202366212629288;1;1;A;2;202366212629288
202360253924391;2;1;D;8;202360253924391
202350020427047;2;1;D;8;202350020427047
202366030001139;0;0;C;8;202366030001139
202366280145490;0;0;C;8;202366280145490
202366030001213;0;0;C;8;202366030001213
202361363985004;1;0;A;3;202361363985004
202352140395954;1;0;A;3;202352140395954
202352500414351;1;0;A;3;202352500414351
202351201540327;1;0;A;3;202351201540327
202351920373393;1;0;A;3;202351920373393
202355863898914;0;0;A;2;202355863898914
202340213337191;0;0;A;2;202340213337191
202355903640366;0;0;A;2;202355903640366
202355863855283;1;0;B;3;202355863855283
202360073915212;2;2;C;4;202360073915212
202364211731909;0;0;A;1;202364211731909
202356362587779;1;2;D;1;202356362587779
202358613745522;2;2;D;8;202358613745522
202366382637423;2;1;C;2;202366382637423
202346833565284;2;2;None;7;202346833565284
202340722439207;2;1;C;3;202340722439207
202364361009668;2;2;C;8;202364361009668
202355863863985;0;2;A;2;202355863863985
202355863868717;0;2;A;2;202355863868717
202340013307171;2;2;D;7;202340013307171
202342393466053;2;2;D;7;202342393466053
202341613431129;2;2;D;7;202341613431129
202342542821772;2;2;D;7;202342542821772
202340802435149;2;2;D;7;202340802435149
202366210098388;2;0;A;8;202366210098388
202359383784959;2;0;B;1;202359383784959
202357243710509;2;0;B;1;202357243710509
202360823966485;1;2;None;4;202360823966485
202358413740514;1;2;None;4;202358413740514
202340383361051;2;2;B;4;202340383361051
202361343979339;3;2;None;8;202361343979339
202346113561339;3;2;D;4;202346113561339
202340952461871;0;1;C;2;202340952461871
202362464024190;1;2;D;8;202362464024190
202362651749049;1;2;D;8;202362651749049
202366020000867;2;2;C;4;202366020000867
202366362042704;2;2;C;4;202366362042704
202366382637819;2;2;C;4;202366382637819
202366082620355;2;2;C;4;202366082620355
202366142652986;2;2;C;4;202366142652986
202347232279083;1;2;D;2;202347232279083
202347613585224;1;2;D;2;202347613585224
202345453545199;1;2;D;2;202345453545199
202340653387965;2;0;None;2;202340653387965
202356043657945;2;0;None;2;202356043657945
202358413740625;2;0;None;2;202358413740625
202341692442126;1;0;D;2;202341692442126
202341443428663;1;0;D;2;202341443428663
202355902537577;1;0;B;2;202355902537577
202340383362105;2;2;B;3;202340383362105
202340013310422;2;2;B;3;202340013310422
202366370169206;2;1;D;2;202366370169206
202340092917032;1;1;B;5;202340092917032
202340343352991;1;1;B;5;202340343352991
202344313525696;1;2;D;2;202344313525696
202344011501967;0;0;B;1;202344011501967
202351920376202;1;2;B;3;202351920376202
202356243666670;0;0;C;0;202356243666670
202358833753408;0;0;C;0;202358833753408
202366282650325;0;2;A;5;202366282650325
202355913649238;0;1;A;8;202355913649238
202367842025446;2;2;C;4;202367842025446
202366360169003;2;1;C;5;202366360169003
202366210093373;1;0;A;8;202366210093373
202366212035687;1;0;A;8;202366212035687
202346711846212;0;0;C;0;202346711846212
202346911578758;0;0;C;0;202346911578758
202342523468548;1;2;C;2;202342523468548
202361182963058;2;0;D;7;202361182963058
202340483381526;2;1;C;2;202340483381526
202356423682267;1;2;A;3;202356423682267
202355863896331;1;2;A;3;202355863896331
202364581902994;1;0;B;1;202364581902994
202364581026681;1;0;B;1;202364581026681
202364210996619;1;0;B;1;202364210996619
202346913574684;2;2;C;3;202346913574684
202346713567840;1;1;B;3;202346713567840
202355633839839;2;2;None;7;202355633839839
202364581630241;1;0;B;3;202364581630241
202366360168667;1;2;B;4;202366360168667
202367114063405;2;1;B;8;202367114063405
202366280148734;0;0;A;2;202366280148734
202355893636108;2;0;B;2;202355893636108
202346713570140;2;1;C;2;202346713570140
202359383784621;0;0;B;1;202359383784621
202356273670186;1;0;B;2;202356273670186
202359383791121;1;0;B;2;202359383791121
202355863851598;1;1;A;7;202355863851598
202351920361068;0;0;C;2;202351920361068
202352500414327;0;0;C;2;202352500414327
202350021821517;0;0;C;2;202350021821517
202352680425554;0;0;C;2;202352680425554
202350911556665;0;0;C;2;202350911556665
202350020327543;0;0;C;2;202350020327543
202366210077446;2;0;A;4;202366210077446
202340453373646;1;2;B;1;202340453373646
202340403365793;1;2;B;1;202340403365793
202340452472255;1;2;B;1;202340452472255
202341411588642;1;2;B;1;202341411588642
202340383362106;1;2;B;1;202340383362106
202340821502720;2;2;B;4;202340821502720
202361522839859;1;0;C;3;202361522839859
202362664043053;1;0;C;3;202362664043053
202345663556468;2;2;C;2;202345663556468
202344611845536;2;2;C;2;202344611845536
202362484026931;0;1;D;2;202362484026931
202360353960108;0;1;D;2;202360353960108
202345663552387;1;0;C;1;202345663552387
202345663551584;1;0;C;1;202345663551584
202350021735212;0;0;B;1;202350021735212
202340623383389;2;2;C;4;202340623383389
202342822464567;2;2;C;4;202342822464567
202351921526359;1;1;A;2;202351921526359
202351130343113;1;1;A;2;202351130343113
202364611469138;1;2;None;1;202364611469138
202358043697212;1;2;D;0;202358043697212
202354092545228;1;2;D;0;202354092545228
202344612920558;3;0;D;0;202344612920558
202344013519284;3;0;D;0;202344013519284
202366150021121;1;0;C;3;202366150021121
202366420175199;1;0;C;3;202366420175199
202362974051890;1;0;C;3;202362974051890
202359383792756;1;0;C;3;202359383792756
202358863762591;1;0;C;3;202358863762591
202366210108321;1;1;A;4;202366210108321
202354283817348;1;0;D;0;202354283817348
202344463530864;2;2;D;8;202344463530864
202361131791581;1;2;D;2;202361131791581
202362484027627;1;2;D;2;202362484027627
202350021523599;1;0;D;1;202350021523599
202351920373731;1;0;D;1;202351920373731
202355863884121;2;1;A;5;202355863884121
202356423679962;2;1;A;5;202356423679962
202346062277020;1;2;D;3;202346062277020
202361533996013;2;2;C;3;202361533996013
202360071502993;2;2;C;3;202360071502993
202362481931290;2;2;C;3;202362481931290
202341442426951;1;2;C;3;202341442426951
202340213336595;1;2;C;3;202340213336595
202364041804137;1;0;B;3;202364041804137
202364581036768;1;0;B;3;202364581036768
202362484026490;1;2;C;2;202362484026490
202361521545869;1;2;C;2;202361521545869
202362484024848;1;2;C;2;202362484024848
202342792454371;2;2;D;4;202342792454371
202362661662764;1;0;B;1;202362661662764
202367574073840;1;1;None;2;202367574073840
202366210116177;1;0;B;7;202366210116177
202366210122263;1;0;B;7;202366210122263
202347611534935;1;2;C;2;202347611534935
202346961735780;1;2;C;2;202346961735780
202347613584720;1;2;C;2;202347613584720
202362484028382;1;2;C;1;202362484028382
202364160976585;1;1;C;4;202364160976585
202359391478983;1;0;None;1;202359391478983
202355863907353;1;0;None;1;202355863907353
202342063452687;1;0;None;1;202342063452687
202357492563027;0;2;B;2;202357492563027
202351130343615;1;2;None;2;202351130343615
202352260449954;1;2;None;2;202352260449954
202366080011394;0;0;A;3;202366080011394
202366312637692;0;0;A;3;202366312637692
202356933697144;1;2;D;3;202356933697144
202340402917278;2;1;B;3;202340402917278
202340732473010;2;1;B;3;202340732473010
202364611537729;1;2;B;3;202364611537729
202364040974030;1;2;B;3;202364040974030
202364210987234;1;2;B;3;202364210987234
202362661688053;1;0;B;3;202362661688053
202359383784682;1;0;B;3;202359383784682
202342063452702;1;1;B;7;202342063452702
202342602420527;1;1;B;7;202342602420527
202350020326287;1;0;B;1;202350020326287
202350020319403;1;2;B;1;202350020319403
202351410430471;1;2;B;1;202351410430471
202352541863306;1;2;B;1;202352541863306
202366300157243;2;1;B;8;202366300157243
202366212630989;2;1;B;8;202366212630989
202351920379508;0;0;B;1;202351920379508
202342012483426;3;1;B;3;202342012483426
202359382523212;0;2;C;1;202359382523212
202359383789075;0;2;C;1;202359383789075
202357272540474;0;2;C;1;202357272540474
202358613746074;0;2;C;1;202358613746074
202357293719371;0;2;C;1;202357293719371
202366210041998;1;2;A;7;202366210041998
202366300157724;1;2;A;7;202366300157724
202366210113417;1;2;A;7;202366210113417
202344363527649;1;2;C;1;202344363527649
202342532489238;3;2;C;6;202342532489238
202340633386099;3;2;C;6;202340633386099
202341312448479;1;2;C;5;202341312448479
202352660424016;0;0;D;0;202352660424016
202352160399486;0;0;D;0;202352160399486
202366450190017;0;0;D;0;202366450190017
202364210987935;0;0;A;2;202364210987935
202355862542225;0;0;A;1;202355862542225
202355901508692;0;0;A;1;202355901508692
202355893637534;0;0;A;1;202355893637534
202355882523905;1;0;B;1;202355882523905
202342603479086;2;0;B;4;202342603479086
202350031866416;1;2;C;1;202350031866416
202366210080161;1;2;A;8;202366210080161
202366210125227;1;2;A;8;202366210125227
202366432621077;1;2;A;8;202366432621077
202345661925586;1;2;B;1;202345661925586
202346713566929;1;2;B;1;202346713566929
202361411726202;2;0;None;2;202361411726202
202367044059547;3;0;D;8;202367044059547
202352500414190;2;2;B;1;202352500414190
202351920378921;2;2;B;1;202351920378921
202350020327092;2;2;B;1;202350020327092
202366082031914;1;0;A;3;202366082031914
202367114064148;1;2;A;3;202367114064148
202340953412516;1;2;C;4;202340953412516
202366332646280;2;1;C;4;202366332646280
202362014009299;1;2;None;0;202362014009299
202362524013865;1;2;None;0;202362524013865
202360843967940;1;2;None;0;202360843967940
202366210045449;1;0;A;4;202366210045449
202364361011538;0;2;C;1;202364361011538
202364551019027;0;2;C;1;202364551019027
202364210991213;0;2;C;1;202364210991213
202364611734623;0;2;C;1;202364611734623
202340453372625;1;0;D;1;202340453372625
202340462459591;2;0;D;3;202340462459591
202360371705253;0;0;C;1;202360371705253
202341632419127;1;0;B;1;202341632419127
202340732817471;1;0;B;1;202340732817471
202340212445740;1;0;B;1;202340212445740
202365121051792;0;0;C;1;202365121051792
202360823966776;1;2;D;2;202360823966776
202366210055875;1;2;B;3;202366210055875
202366300157381;1;2;B;3;202366300157381
202364210997544;0;0;B;0;202364210997544
202364210996595;0;0;B;0;202364210996595
202357151469521;2;0;D;6;202357151469521
202357213709338;1;2;D;4;202357213709338
202342363464068;1;2;C;2;202342363464068
202341411254136;1;2;C;2;202341411254136
202340823401998;1;2;C;2;202340823401998
202356353677280;1;2;A;3;202356353677280
202351920446416;2;2;C;3;202351920446416
202342402471780;1;2;D;3;202342402471780
202342763484460;1;2;D;3;202342763484460
202343131520086;1;2;D;3;202343131520086
202340043317960;1;2;D;3;202340043317960
202340012491134;1;1;B;3;202340012491134
202340423367538;1;1;B;3;202340423367538
202340053318912;1;1;B;3;202340053318912
202340013313691;1;1;B;3;202340013313691
202355233834198;2;2;D;6;202355233834198
202340013311092;0;2;A;7;202340013311092
202351810368875;2;2;D;2;202351810368875
202352420408958;2;2;D;2;202352420408958
202343053505112;1;2;B;4;202343053505112
202366080012502;1;0;A;4;202366080012502
202366210130675;1;0;A;4;202366210130675
202350020319721;1;0;C;3;202350020319721
202355823625349;1;0;C;3;202355823625349
202348161622601;1;2;None;2;202348161622601
202346461710815;1;2;None;2;202346461710815
202345013540009;1;2;None;2;202345013540009
202366212038599;1;0;A;2;202366212038599
202366080007553;1;0;A;2;202366080007553
202364581024882;2;2;B;7;202364581024882
202366072625000;1;0;B;3;202366072625000
202366230136346;1;0;B;3;202366230136346
202361533996834;2;0;B;4;202361533996834
202362664037871;2;0;B;4;202362664037871
202346431841747;2;2;C;4;202346431841747
202366210112961;3;2;A;5;202366210112961
202366430183330;3;2;A;5;202366430183330
202357022927329;1;0;C;5;202357022927329
202362664042195;0;2;C;1;202362664042195
202341412445604;2;2;B;6;202341412445604
202350020329848;2;1;D;4;202350020329848
202352260370839;2;1;D;4;202352260370839
202352381611526;2;1;D;4;202352381611526
202352501511311;2;2;A;2;202352501511311
202358823752287;1;0;D;2;202358823752287
202356061439759;1;0;D;2;202356061439759
202357233952297;1;0;D;2;202357233952297
202367754076307;1;0;None;1;202367754076307
202342893484942;1;2;D;1;202342893484942
202352870428341;1;0;None;2;202352870428341
202352260364608;1;0;None;2;202352260364608
202364591040753;2;1;B;2;202364591040753
202361411888259;2;0;None;4;202361411888259
202367114067281;1;0;C;1;202367114067281
202366310160342;2;0;A;4;202366310160342
202366210049802;2;0;A;4;202366210049802
202351150350353;2;2;C;1;202351150350353
202354013796259;1;2;B;3;202354013796259
202355863847954;1;2;B;3;202355863847954
202359383784718;1;2;B;3;202359383784718
202366212037192;1;2;B;2;202366212037192
202340212467791;0;0;A;2;202340212467791
202340013306595;0;0;A;2;202340013306595
202366432643294;2;1;A;7;202366432643294
202346713566623;3;1;B;3;202346713566623
202362654034636;2;2;D;2;202362654034636
202364210998310;1;2;C;2;202364210998310
202367291261220;1;2;C;4;202367291261220
202360253923778;2;0;D;3;202360253923778
